id_estabelecimento,cod_setor,latitude,longitude,dsc_estabe,categoria_original,confissao
2424,310620005650395P,-19.911453,-43.962893,IGREJA METODISTA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2425,310620005630103P,-19.917219,-43.914649,IGREJA METODISTA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2426,310620060640048P,-19.852339,-43.911203,IGREJA METODISTA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2427,310620005640026P,-19.886116,-43.94227,IGREJA METODISTA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2428,310620005640099P,-19.900717,-43.936264,IGREJA METODISTA DO BRASIL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2429,310620005620181P,-19.922124,-43.937463,IGREJA METODISTA DO BRASIL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2430,310620005630038P,-19.911855,-43.912989,IGREJA METODISTA DO SANTA TEREZA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2431,310620060690240P,-19.815777,-43.958042,IGREJA METODISTA EM VENDA NOVA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2432,310620005670497P,-19.93734,-44.003553,IGREJA METODISTA EM VILA OESTE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2433,310620005620690P,-19.932881,-43.939712,IGREJA METODISTA IZABELA HENDRIX,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2434,310620060690141P,-19.82313,-43.966359,IGREJA METODISTA JESUS CRISTO E O SENHOR,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2435,310620060680046P,-19.843388,-43.960641,IGREJA METODISTA MINHA IGREJA NA CIDADE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2436,310620060660141P,-19.834413,-43.946329,IGREJA METODISTA NO PLANALTO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2437,310620005650395P,-19.911535,-43.962853,IGREJA METODISTA SECRETARIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2438,310620025610388P,-19.976096,-44.055634,IGREJA METODISTA TORRE FORTE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2439,310620025610470P,-19.974987,-44.061573,IGREJA METODISTA WESLEIANA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2440,310620060690134P,-19.816916,-43.963982,IGREJA METODISTA WESLEYANA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2441,310620025610344P,-19.991922,-44.032878,IGREJA METODISTA WESLEYANA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2442,310620005670735P,-19.969388,-43.980781,IGREJA METODISTA WESLEYANA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2443,310620060640056P,-19.833807,-43.896039,IGREJA METODISTA WESLEYANA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2444,310620025610541P,-19.991619,-44.000357,IGREJA METODISTA WESLYANA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2445,310620005670545P,-19.960379,-43.991087,IGREJA MEVAM MINISTERIO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2446,310620060640037P,-19.838833,-43.892505,IGREJA MINISTEIO INTRNACIONAL DA RENOVACA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2447,310620060690075P,-19.826124,-43.982827,IGREJA MINISTERIAL DEUS E BOM,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2448,310620060690031P,-19.803593,-43.982175,IGREJA MINISTERIAL DEUS E BOM,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2449,310620025610288P,-19.992301,-44.022453,IGREJA MINISTERIAL PENTECOSTAL AGAPE,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2450,310620025610265P,-19.976026,-44.057008,IGREJA MINISTERIO BATISTA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2451,310620060640121P,-19.829498,-43.867618,IGREJA MINISTERIO CASA DE ORACAO DO SENHOR E A GUERRA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2452,310620005640135P,-19.904785,-43.936172,IGREJA MINISTERIO CRISTAO RESGATE,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2453,310620005670738P,-19.953076,-43.970404,IGREJA MINISTERIO CRISTO AO ALCANCE DE T,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2454,310620025610504P,-20.0149,-44.037975,IGREJA MINISTERIO DE EVAGELIZACAO SEMEANDO KIDS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2455,310620025610126P,-20.024334,-44.030337,IGREJA MINISTERIO EVANGELICO GILCAL,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2456,310620025610158P,-19.991957,-44.056059,IGREJA MINISTERIO FAMILIA DA FE,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2457,310620025610636P,-19.994466,-44.015121,IGREJA MINISTERIO FOGO E GLORIA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2458,310620060640236P,-19.844605,-43.908075,IGREJA MINISTERIO FONTE DE AGUA VIVA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2459,310620060690511P,-19.802814,-43.954153,IGREJA MINISTERIO INTER,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2460,310620060640293P,-19.858613,-43.881939,IGREJA MINISTERIO MISSAO ALFA,CATÓLICA,Católica
2461,310620060640081P,-19.864603,-43.903679,IGREJA MINISTERIO PEDRA VIVA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2462,310620005650149P,-19.900446,-43.956257,IGREJA MINISTERIO PENIEL,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2463,310620060640054P,-19.836207,-43.900554,IGREJA MINISTERIO PENIEL DE EVANGELIZACA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2464,310620060690336P,-19.795612,-43.988222,IGREJA MINISTERIO PENTECOSTAL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2465,310620060640172P,-19.850997,-43.906586,IGREJA MINISTERIO PENTECOSTAL DEUS E FIEL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2466,310620005630058P,-19.915012,-43.892683,IGREJA MINISTERIO PROFETICO KAIROS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2467,310620060660273P,-19.839783,-43.907542,IGREJA MINISTERIO RENASCENDO EM CRISTO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2468,310620060640100P,-19.861989,-43.917272,IGREJA MINISTERIO RENOVADO TEMPLO DO DEUS VIVO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2469,310620025610343P,-19.994067,-44.030465,IGREJA MINISTERIO SERVOS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2470,310620005680321P,-19.901414,-43.985538,IGREJA MINISTERIO VIRTUDE,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2471,310620060680023P,-19.830026,-43.970251,IGREJA MINISTERIO VISAO DE AGUIA,CATÓLICA,Católica
2472,310620060640121P,-19.827781,-43.868339,IGREJA MISSAO,CATÓLICA,Católica
2473,310620060690338P,-19.804532,-43.9605,IGREJA MISSAO,CATÓLICA,Católica
2474,310620060660083P,-19.843384,-43.915588,IGREJA MISSAO APOSTOLICA DA FE,CATÓLICA,Católica
2475,310620025610493P,-19.99919,-44.026708,IGREJA MISSAO BATISTA NOVA ALIANCA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
2476,310620060690178P,-19.824101,-44.007321,IGREJA MISSAO BETESDA,CATÓLICA,Católica
2477,310620005650487P,-19.934238,-43.996062,IGREJA MISSAO EVANGELICA DO BRASIL,CATÓLICA,Católica
2478,310620005630158P,-19.893293,-43.897082,IGREJA MISSAO EVANGELICA DO BRASIL,CATÓLICA,Católica
2479,310620025610330P,-19.996925,-44.051644,IGREJA MISSAO EVANGELICA FRUTO DA VIDA,CATÓLICA,Católica
2480,310620025610612P,-20.002908,-44.031992,IGREJA MISSAO EVANGELICA FRUTO DS VIDA,CATÓLICA,Católica
2481,310620025610174P,-19.971932,-44.021223,IGREJA MISSAO EVANGELICA IDE,CATÓLICA,Católica
2482,310620060640288P,-19.849137,-43.879543,IGREJA MISSAO EVANGELICA NOVA VIDA,CATÓLICA,Católica
2483,310620005650460P,-19.911644,-44.006578,IGREJA MISSAO FILADELFIA,CATÓLICA,Católica
2484,310620005640088P,-19.878348,-43.924954,IGREJA MISSAO FILADELFIA,CATÓLICA,Católica
2485,310620005680240P,-19.84124,-44.007402,IGREJA MISSAO PRIMEIRO AMOR,CATÓLICA,Católica
2486,310620005630267P,-19.921082,-43.87963,IGREJA MISSAO TAQUARIL,CATÓLICA,Católica
2487,310620005650365P,-19.904961,-43.948911,IGREJA MISSIONARIA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2488,310620060690285P,-19.824774,-43.958626,IGREJA MISSIONARIA A VOLTA DE CRISTO O LEAO DE JUDA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2489,310620005640133P,-19.881933,-43.91629,IGREJA MISSIONARIA AGUA VIVA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2490,310620060660248P,-19.830762,-43.904165,IGREJA MISSIONARIA ARAUTOS DA FE,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2491,310620060690337P,-19.796685,-43.985118,IGREJA MISSIONARIA CASA DE BENCAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2492,310620060640153P,-19.861742,-43.883451,IGREJA MISSIONARIA CRESCER EM CRIATO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2493,310620005630019P,-19.911424,-43.901097,IGREJA MISSIONARIA DISCIPULOS DE JESUS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2494,310620005640132P,-19.86813,-43.930064,IGREJA MISSIONARIA DO OLEIRO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2495,310620025610135P,-19.992414,-44.042057,IGREJA MISSIONARIA DO TIROL,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2496,310620060660226P,-19.844467,-43.945332,IGREJA MISSIONARIA EVANGELICA O PODER DA FE,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2497,310620025610039P,-20.011842,-44.028594,IGREJA MISSIONARIA FILADELFIA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2498,310620025610336P,-20.014602,-44.021945,IGREJA MISSIONARIA GERACAO ELEITA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2499,310620060660190P,-19.81015,-43.894221,IGREJA MISSIONARIA HERDEIROS DE DEUS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2500,310620060660422P,-19.818923,-43.886937,IGREJA MISSIONARIA HERDEIROS DE DEUS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2501,310620060690531P,-19.819481,-43.993125,IGREJA MISSIONARIA IDE,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2502,310620005630060P,-19.914654,-43.900765,IGREJA MISSIONARIA IRIMRRSS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2503,310620025610083P,-20.005906,-44.039462,IGREJA MISSIONARIA JESUS E O CORDEIRO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2504,310620005630064P,-19.919796,-43.912713,IGREJA MISSIONARIA JESUS REI DOS REIS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2505,310620060690102P,-19.805512,-43.999982,IGREJA MISSIONARIA MUNDIAL DA RESTOURACAO,NEOPENTECOSTAL,Protestante/Evangélica
2506,310620005630206P,-19.89162,-43.894106,IGREJA MISSIONARIA ORDENADA DO CORDEIRO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2507,310620005630253P,-19.908175,-43.884181,IGREJA MISSIONARIA ORDENADA DO CORDEIRO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2508,310620025610400P,-19.986281,-43.988699,IGREJA MISSIONARIA PENTECOSTAL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2509,310620025610206P,-19.99583,-43.988621,IGREJA MISSIONARIA PENTECOSTAL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2510,310620060690167P,-19.829934,-43.990794,IGREJA MISSIONARIA PENTECOSTAL KADOSH,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2511,310620005680077P,-19.873652,-44.009863,IGREJA MISSIONARIA PENTECOSTE DE FOGO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2512,310620060660251P,-19.860143,-43.932115,IGREJA MISSIONARIA PETENCOSTAL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2513,310620005640057P,-19.883295,-43.943776,IGREJA MISSIONARIA PRINCEPE DA PAZ,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2514,310620060660103P,-19.857284,-43.925184,IGREJA MISSIONARIA SANGUE DO CORDEIRO EU SOU,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2515,310620060660415P,-19.853381,-43.927728,IGREJA MISSIONARIA VIDEIRA DE CRISTO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2516,310620005680087P,-19.87405,-44.012573,IGREJA MISSIONARIO VISAO AGUIA,CATÓLICA,Católica
2517,310620005650423P,-19.908562,-43.976349,IGREJA MISSIONRIA ISRAEL DE DEUS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2518,310620005670071P,-19.953631,-43.991032,IGREJA MONTE SINAI,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2519,310620005670071P,-19.953674,-43.990918,IGREJA MONTE SINAI,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2520,310620005640121P,-19.878253,-43.922405,IGREJA MORADA DA PAZ,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2521,310620005650665P,-19.902227,-44.006366,IGREJA MORMOS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2522,310620060660403P,-19.842538,-43.921127,IGREJA MOVIMENTO PENTENCOSTAL FONTE DE AGUA VIVA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2523,310620025610157P,-19.996542,-44.053293,IGREJA MUNDIAL,NEOPENTECOSTAL,Protestante/Evangélica
2524,310620060640051P,-19.847558,-43.91069,IGREJA MUNDIAL,NEOPENTECOSTAL,Protestante/Evangélica
2525,310620025610006P,-20.00376,-44.011473,IGREJA MUNDIAL ALIANCA ETERNA,NEOPENTECOSTAL,Protestante/Evangélica
2526,310620005620775P,-19.916396,-43.936011,IGREJA MUNDIAL BOAS NOVAS,NEOPENTECOSTAL,Protestante/Evangélica
2527,310620060660280P,-19.845788,-43.930305,IGREJA MUNDIAL DA PAZ,NEOPENTECOSTAL,Protestante/Evangélica
2528,310620005620500P,-19.914699,-43.933908,IGREJA MUNDIAL DO PODER DE DEUS,NEOPENTECOSTAL,Protestante/Evangélica
2529,310620060690193P,-19.788442,-43.982033,IGREJA MUNDIAL DO PODER DE DEUS,NEOPENTECOSTAL,Protestante/Evangélica
2530,310620060640058P,-19.864848,-43.896738,IGREJA MUNDIAL DO PODER DE DEUS,NEOPENTECOSTAL,Protestante/Evangélica
2531,310620025610454P,-19.988829,-44.036978,IGREJA MUNDIAL DO PODER DE DEUS,NEOPENTECOSTAL,Protestante/Evangélica
2532,310620060690062P,-19.810134,-43.968122,IGREJA MUNDIAL DO PODER DE DEUS,NEOPENTECOSTAL,Protestante/Evangélica
2533,310620005620503P,-19.929969,-43.908037,IGREJA MUNDIAL RENASCER EM CRISTO,NEOPENTECOSTAL,Protestante/Evangélica
2534,310620060690436P,-19.817609,-43.966469,IGREJA MUNDO NOVO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2535,310620060660005P,-19.838885,-43.930157,IGREJA N S APARECIDA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2536,310620060690403P,-19.797718,-43.947925,IGREJA N SENHORA AUXILIADORA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2537,310620060660222P,-19.811325,-43.931698,IGREJA N SRA DE FATIMA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2538,310620060660050P,-19.841947,-43.925037,IGREJA N SRA PAZ,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2539,310620005670030P,-19.953088,-43.989148,IGREJA NA OBRA DA RESTAURACAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2540,310620060640122P,-19.83047,-43.868764,IGREJA NACAO DEUS DO AVIVAMENTO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2541,310620005680215P,-19.891662,-43.994402,IGREJA NACIONAL DO SENHOR JESUS CRISTO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2542,310620060690522P,-19.83533,-43.98845,IGREJA NACIONAL GMOLA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2543,310620060690291P,-19.787596,-43.97673,IGREJA NAS ASAS DO ESPIRITO,ESPÍRITA,Espírita
2544,310620005670421P,-19.937588,-43.974024,IGREJA NAVE,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2545,310620060660034P,-19.826656,-43.932179,IGREJA NAZARENO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2546,310620060660162P,-19.81302,-43.940667,IGREJA NAZARENO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2547,310620060690196P,-19.787042,-43.985341,IGREJA NEOPENTECOSTAL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
2548,310620060640068P,-19.846377,-43.912207,IGREJA NOSSA SENHORA APARECIDA,CATÓLICA,Católica
2549,310620060690191P,-19.806291,-44.001506,IGREJA NOSSA SENHORA APARECIDA,CATÓLICA,Católica
2550,310620005670117P,-19.954704,-43.997984,IGREJA NOSSA SENHORA APARECIDA,CATÓLICA,Católica
2551,310620005670142P,-19.944754,-43.997484,IGREJA NOSSA SENHORA APARECIDA,CATÓLICA,Católica
2552,310620060690127P,-19.807213,-43.961504,IGREJA NOSSA SENHORA APARECIDA,CATÓLICA,Católica
2553,310620005650119P,-19.910522,-44.009086,IGREJA NOSSA SENHORA APARECIDA,CATÓLICA,Católica
2554,310620060690481P,-19.800302,-43.983832,IGREJA NOSSA SENHORA APARECIDA,CATÓLICA,Católica
2555,310620005680543P,-19.867535,-44.020863,IGREJA NOSSA SENHORA AUXILIADORA,CATÓLICA,Católica
2556,310620060660345P,-19.854481,-43.932423,IGREJA NOSSA SENHORA DA BOA UNIAO,CATÓLICA,Católica
2557,310620005620530P,-19.928567,-43.934622,IGREJA NOSSA SENHORA DA BOA VIAGEM,CATÓLICA,Católica
2558,310620005670726P,-19.93644,-44.010441,IGREJA NOSSA SENHORA DA CONCEICAO,CATÓLICA,Católica
2559,310620025610523P,-19.973393,-44.052265,IGREJA NOSSA SENHORA DA CONCEICAO,CATÓLICA,Católica
2560,310620005650246P,-19.90316,-44.024259,IGREJA NOSSA SENHORA DA CONCEICAO,CATÓLICA,Católica
2561,310620060660107P,-19.859958,-43.93013,IGREJA NOSSA SENHORA DA GLORIA,CATÓLICA,Católica
2562,310620060660107P,-19.860169,-43.929974,IGREJA NOSSA SENHORA DA GLORIA,CATÓLICA,Católica
2563,310620005650125P,-19.902277,-44.012125,IGREJA NOSSA SENHORA DA GLORIA,CATÓLICA,Católica
2564,310620005640163P,-19.876413,-43.912319,IGREJA NOSSA SENHORA DA PENHA,CATÓLICA,Católica
2565,310620025610245P,-19.957471,-44.007834,IGREJA NOSSA SENHORA DA PIEDADE,CATÓLICA,Católica
2566,310620025610207P,-19.994596,-43.96123,IGREJA NOSSA SENHORA DA RAIMUNDA,CATÓLICA,Católica
2567,310620005620190P,-19.91536,-43.928024,IGREJA NOSSA SENHORA DAS DORES,CATÓLICA,Católica
2568,310620025610434P,-19.996916,-44.020397,IGREJA NOSSA SENHORA DAS GRACAS,CATÓLICA,Católica
2569,310620060640007P,-19.843262,-43.895458,IGREJA NOSSA SENHORA DE APARECIDA,CATÓLICA,Católica
2570,310620005670196P,-19.942188,-44.000729,IGREJA NOSSA SENHORA DE FATIMA,CATÓLICA,Católica
2571,310620060660410P,-19.837699,-43.910349,IGREJA NOSSA SENHORA DE FATIMA,CATÓLICA,Católica
2572,310620005650209P,-19.918891,-44.013163,IGREJA NOSSA SENHORA DE FATIMA,CATÓLICA,Católica
2573,310620025610372P,-19.988628,-43.99225,IGREJA NOSSA SENHORA DE FATIMA,CATÓLICA,Católica
2574,310620060660241P,-19.839457,-43.920487,IGREJA NOSSA SENHORA DE FATIMA,CATÓLICA,Católica
2575,310620060660241P,-19.839521,-43.920785,IGREJA NOSSA SENHORA DE FATIMA,CATÓLICA,Católica
2576,310620005620079P,-19.944274,-43.934049,IGREJA NOSSA SENHORA DO CARMO,CATÓLICA,Católica
2577,310620060690411P,-19.805058,-43.984627,IGREJA NOSSA SENHORA DO CARMO,CATÓLICA,Católica
2578,310620060660417P,-19.849522,-43.935838,IGREJA NOSSA SENHORA DO PARTO,CATÓLICA,Católica
2579,310620005630118P,-19.891927,-43.904229,IGREJA NOSSA SENHORA DO PERPETUO SOCORRO,CATÓLICA,Católica
2580,310620005630011P,-19.911498,-43.904747,IGREJA NOSSA SENHORA DO ROSARIO,CATÓLICA,Católica
2581,310620060640074P,-19.831948,-43.887791,IGREJA NOSSA SENHORA DO ROSARIO,CATÓLICA,Católica
2582,310620060680009P,-19.839114,-43.967681,IGREJA NOSSA SENHORA DO SAGRADO CORACAO,CATÓLICA,Católica
2583,310620005640063P,-19.874789,-43.938065,IGREJA NOSSA SENHORA DO SANTISSIMO SACRA,CATÓLICA,Católica
2584,310620005620788P,-19.949273,-43.948814,IGREJA NOSSA SENHORA MAE DA IGREJA,CATÓLICA,Católica
2585,310620005630369P,-19.888436,-43.900473,IGREJA NOSSA SENORA MAE DOS HOMENS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2586,310620060660189P,-19.817914,-43.892726,IGREJA NOSSA SRA APARECIDA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2587,310620005630255P,-19.917241,-43.885917,IGREJA NOVA ALIANCA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2588,310620060640239P,-19.857201,-43.87383,IGREJA NOVA ALIANCA DA PAZ,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2589,310620060660184P,-19.800979,-43.925778,IGREJA NOVA JERRUSALEM,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2590,310620060690356P,-19.788329,-43.973726,IGREJA NOVA JERUSALEM,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2591,310620060640023P,-19.851047,-43.887578,IGREJA NOVA JERUSALEM DE CRISTO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2592,310620060640227P,-19.853956,-43.903565,IGREJA NOVA JERUSALEM DE CRISTO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2593,310620060690016P,-19.808263,-43.969595,IGREJA NOVA JERUSALEM DE CRISTO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2594,310620025610617P,-20.011769,-44.019161,IGREJA NOVA JERUSALEM DE CRISTO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2595,310620060640101P,-19.858898,-43.911461,IGREJA NOVA SIAO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2596,310620005630399P,-19.916632,-43.87807,IGREJA NOVA VIDA,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2597,310620005650586P,-19.902624,-43.981455,IGREJA NOVO TEMPO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2598,310620060640200P,-19.862841,-43.913121,IGREJA O CAMINHO DE JESUS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2599,310620060690492P,-19.817544,-43.998315,IGREJA O CAMINHO E JESUS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2600,310620060660022P,-19.840615,-43.927356,IGREJA O RETORNO DA GLORIA DE DEUS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2601,310620005630257P,-19.913533,-43.881451,IGREJA O SENHOR DOS EXERCITOS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2602,310620060660048P,-19.841053,-43.927727,IGREJA OASIS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2603,310620060640343P,-19.829717,-43.89029,IGREJA OMEB,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2604,310620060640100P,-19.862413,-43.917124,IGREJA ORGANIZACAO MISSIONARIA EVANGELI,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2605,310620005650362P,-19.906668,-43.94539,IGREJA ORTODOXA SAO PEDRO,CATÓLICA,Católica
2606,310620005680028P,-19.885161,-43.984508,IGREJA OS DISCIPULIS DE JESUS,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2607,310620060690016P,-19.808358,-43.975439,IGREJA OUSADA AMOR,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2608,310620025610593P,-20.008766,-44.013909,IGREJA P FOGO NO ALTAR,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2609,310620060640255P,-19.833121,-43.871237,IGREJA P TARBENACULO DOS MILAGRES,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2610,310620005650164P,-19.915343,-43.974615,IGREJA PADRE EUSTAQUIO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
2611,310620005650252P,-19.891781,-44.015747,IGREJA PADRE TEODORO,PROTESTANTE/EVANGÉLICA GENÉRICA,Protestante/Evangélica
